LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 2d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.01
variable tau equal 100*${dt}
variable tau equal 100*0.01
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.01
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       2

lattice         sq ${density}
lattice         sq 0.7
Lattice spacing in x,y,z = 1.1952286 1.1952286 1.1952286
region          box block 0 20 0 20 -0.5 0.5
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 -0.5976143) to (23.904572 23.904572 0.5976143)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 400 atoms
  using lattice units in orthogonal box = (0 0 -0.5976143) to (23.904572 23.904572 0.5976143)
  create_atoms CPU = 0.000 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.01
thermo ${thermo_time}
thermo 500

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 1
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 37 37 2
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/2d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.057 | 3.057 | 3.057 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     17500   3.0882809      0.46081341     0              3.5413736      8.4470449    
     18000   3.02193        0.47555836     0              3.4899335      8.4557308    
     18500   2.7023811      0.51449156     0              3.2101167      9.0214222    
     19000   2.9737727      0.41788847     0              3.3842267      7.6888733    
     19500   2.8391157      0.4609447      0              3.2929627      8.4126101    
     20000   3.0340844      0.41753573     0              3.4440349      7.895688     
     20500   2.9968326      0.43317267     0              3.4225132      8.1303163    
     21000   3.0403646      0.37104646     0              3.4038101      7.5201321    
     21500   3.2771152      0.51542715     0              3.7843496      8.7813434    
     22000   3.1154318      0.57332861     0              3.6809718      9.342711     
     22500   3.1926769      0.46946806     0              3.6541633      8.2116342    
     23000   3.0952068      0.45985021     0              3.547319       8.2696061    
     23500   3.0385921      0.5010126      0              3.5320082      8.5313631    
     24000   3.0832396      0.37688873     0              3.4524203      7.1761047    
     24500   2.7920817      0.48757351     0              3.272675       8.3898179    
     25000   2.755261       0.41180452     0              3.1601773      7.6387575    
     25500   2.8388767      0.48149075     0              3.3132702      8.4595785    
     26000   2.9336439      0.49106249     0              3.4173722      8.5478286    
     26500   2.7558234      0.47588169     0              3.2248156      8.2121492    
     27000   2.9960592      0.40930817     0              3.3978773      7.6583497    
     27500   2.8576386      0.46000921     0              3.3105037      8.3907069    
     28000   2.8671914      0.47621509     0              3.3362385      8.3641333    
     28500   2.9666771      0.42803827     0              3.3872986      7.8174934    
     29000   3.2159651      0.40909712     0              3.6170223      7.5218183    
     29500   2.9460419      0.45750856     0              3.3961853      8.2221335    
     30000   2.8977591      0.44425773     0              3.3347725      7.8951869    
     30500   2.9927097      0.39156502     0              3.3767929      7.6905077    
     31000   3.0256911      0.37623973     0              3.3943666      7.3441988    
     31500   2.8980138      0.45945038     0              3.3502191      8.3325805    
     32000   2.9545471      0.46616408     0              3.4133248      8.287093     
     32500   2.7253768      0.55864639     0              3.2772097      8.5446969    
     33000   3.2394873      0.47288482     0              3.7042734      8.2309749    
     33500   3.1497546      0.43481674     0              3.576697       8.0129361    
     34000   3.0608323      0.52357686     0              3.5767571      9.1171916    
     34500   3.1524588      0.45382682     0              3.5984044      8.3001103    
     35000   3.0843729      0.41167868     0              3.4883407      7.7926522    
     35500   3.0264389      0.53740935     0              3.5562822      9.0390388    
     36000   3.0693865      0.43264429     0              3.4943574      7.7878017    
     36500   2.9160452      0.43524724     0              3.3440023      7.8002607    
     37000   2.7850359      0.34132279     0              3.1193961      6.6269758    
     37500   2.8684502      0.36937543     0              3.2306545      6.9855925    
     38000   2.9232398      0.38838647     0              3.3043182      7.463733     
     38500   2.866645       0.48000032     0              3.3394787      8.382222     
     39000   2.9614055      0.36588241     0              3.3198844      7.4195068    
     39500   2.896536       0.38834606     0              3.2776408      7.4231734    
     40000   2.8457509      0.55150638     0              3.3901429      9.0203578    
     40500   2.866106       0.43132549     0              3.2902662      7.5169982    
     41000   2.9322024      0.51469333     0              3.4395653      8.7613196    
     41500   2.9676943      0.43959628     0              3.3998714      8.0757951    
     42000   3.1453245      0.32632642     0              3.4637876      7.0754589    
     42500   3.123336       0.53689714     0              3.6524248      8.7410766    
     43000   3.3910977      0.49848574     0              3.8811057      9.0446736    
     43500   3.1751328      0.45228608     0              3.6194811      8.1296533    
     44000   3.0451075      0.60438065     0              3.6418754      9.2857948    
     44500   3.1791164      0.4675535      0              3.6387221      8.709901     
     45000   3.0138192      0.51431882     0              3.5206035      8.8739802    
     45500   3.2784109      0.42908441     0              3.6992993      7.7617156    
     46000   3.1940597      0.39451513     0              3.5805897      7.6934232    
     46500   2.9217344      0.40611843     0              3.3205485      7.5522889    
     47000   2.9682112      0.43136498     0              3.3921556      8.0684679    
     47500   2.7463638      0.43744246     0              3.1769403      7.5466968    
     48000   2.6571197      0.42454072     0              3.0750176      7.4439232    
     48500   2.8319514      0.4706036      0              3.2954751      8.1281111    
     49000   2.8709973      0.520349       0              3.3841688      8.8045645    
     49500   3.0020715      0.45466994     0              3.4492363      8.2371094    
     50000   2.9179092      0.44152138     0              3.3521358      8.0871891    
Loop time of 1.61316 on 1 procs for 50000 steps with 400 atoms

Performance: 26779702.352 tau/day, 30995.026 timesteps/s, 12.398 Matom-step/s
99.4% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.39182    | 0.39182    | 0.39182    |   0.0 | 24.29
Neigh   | 0.7754     | 0.7754     | 0.7754     |   0.0 | 48.07
Comm    | 0.08557    | 0.08557    | 0.08557    |   0.0 |  5.30
Output  | 0.0046038  | 0.0046038  | 0.0046038  |   0.0 |  0.29
Modify  | 0.25794    | 0.25794    | 0.25794    |   0.0 | 15.99
Other   |            | 0.09783    |            |       |  6.06

Nlocal:            400 ave         400 max         400 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:             92 ave          92 max          92 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:            638 ave         638 max         638 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 638
Ave neighs/atom = 1.595
Neighbor list builds = 16909
Dangerous builds = 0

unfix 1
dump           1 all atom ${run_steps} 2dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T0.1_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T0.1_d0.7_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T0.1_d0.7_N100000.lammpstrj
dump           2 all dcd ${thermo_time} 2dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T0.1_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T0.1_d0.7_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T0.1_d0.7_N100000.dcd
fix 1 all nvt temp ${initial_temperature} ${final_temperature} ${tau}
fix 1 all nvt temp 3 ${final_temperature} ${tau}
fix 1 all nvt temp 3 0.1 ${tau}
fix 1 all nvt temp 3 0.1 1

run ${run_steps}
run 100000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Per MPI rank memory allocation (min/avg/max) = 3.084 | 3.084 | 3.084 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     50000   2.9179092      0.44152138     0              3.3521358      8.0871891    
     50500   3.0004132      0.33065555     0              3.3235677      6.839142     
     51000   2.8227418      0.4553922      0              3.2710772      8.2703612    
     51500   2.9069757      0.48295038     0              3.3826587      8.4635971    
     52000   3.1725671      0.32253792     0              3.4871736      6.7800589    
     52500   3.2082697      0.50383402     0              3.7040831      8.5150552    
     53000   3.1244794      0.3935911      0              3.5102593      7.7893483    
     53500   2.8757707      0.59728562     0              3.4658669      9.4996435    
     54000   2.7571425      0.51316125     0              3.2634109      8.4942111    
     54500   2.7817316      0.38054411     0              3.1553213      7.3449665    
     55000   2.859301       0.41931838     0              3.2714712      8.1335542    
     55500   2.8882091      0.31512833     0              3.1961169      6.5736613    
     56000   2.8328372      0.40797171     0              3.2337268      7.6272904    
     56500   2.8736598      0.31626094     0              3.1827366      6.6497023    
     57000   2.8645799      0.41658822     0              3.2740067      7.577006     
     57500   2.928158       0.38590069     0              3.3067383      7.276598     
     58000   2.8209612      0.34766837     0              3.1615771      6.9557363    
     58500   2.8691334      0.29995694     0              3.1619175      6.7809814    
     59000   2.7293463      0.4081797      0              3.1307026      7.3681108    
     59500   2.6873722      0.35766029     0              3.0383141      6.9722242    
     60000   2.6264576      0.4533438      0              3.0732352      7.8739388    
     60500   2.6213552      0.43280212     0              3.047604       7.6380084    
     61000   2.6083076      0.40231622     0              3.004103       7.4757947    
     61500   2.6762142      0.36466005     0              3.0341838      7.0982569    
     62000   2.5584355      0.33973101     0              2.8917704      6.6570378    
     62500   2.5337862      0.36895775     0              2.8964095      6.8748422    
     63000   2.6392021      0.29791222     0              2.9305163      6.3283862    
     63500   2.5652036      0.49188519     0              3.0506757      8.1455416    
     64000   2.641378       0.40192234     0              3.0366969      7.3612297    
     64500   2.6362681      0.46128544     0              3.0909628      7.870643     
     65000   3.1075729      0.35823737     0              3.4580413      6.944308     
     65500   2.7384489      0.34974711     0              3.0813499      6.9019814    
     66000   2.6225881      0.39113789     0              3.0071695      7.1972745    
     66500   2.6051612      0.29276269     0              2.891411       6.3427864    
     67000   2.7134515      0.38980328     0              3.0964712      7.4070173    
     67500   2.7645944      0.39505857     0              3.1527415      7.543381     
     68000   2.6221185      0.31046687     0              2.92603        6.4262648    
     68500   2.5133723      0.31297639     0              2.8200653      6.6140677    
     69000   2.5335315      0.37474314     0              2.9019408      6.9174412    
     69500   2.4205288      0.38416465     0              2.7986422      7.231317     
     70000   2.497263       0.41946957     0              2.9104894      7.4718668    
     70500   2.6036038      0.42981413     0              3.0269089      7.6793726    
     71000   2.5592317      0.41618246     0              2.9690161      7.5543061    
     71500   2.4608796      0.27394769     0              2.7286751      5.9737523    
     72000   2.4344939      0.29787992     0              2.7262876      6.0759801    
     72500   2.310973       0.32051091     0              2.6257065      6.4221939    
     73000   2.2390694      0.25394911     0              2.4874209      5.4316633    
     73500   2.1897461      0.32085291     0              2.5051247      6.3632288    
     74000   2.376096       0.2996319      0              2.6697877      6.2260643    
     74500   2.3720122      0.34803356     0              2.7141157      6.5051799    
     75000   2.2836474      0.35189215     0              2.6298305      6.3237014    
     75500   2.3353626      0.36467369     0              2.6941978      7.0476042    
     76000   2.4855379      0.31788525     0              2.7972093      6.2247526    
     76500   2.4866613      0.28653767     0              2.7669823      5.94837      
     77000   2.3367419      0.32655325     0              2.6574533      6.0607037    
     77500   2.2535334      0.27623476     0              2.5241344      5.8248925    
     78000   2.2503016      0.25302423     0              2.4977001      5.4120141    
     78500   2.1460553      0.33486333     0              2.4755535      6.4459921    
     79000   2.1035771      0.28831232     0              2.3866305      5.8392668    
     79500   2.0547737      0.3232016      0              2.3728383      6.3827584    
     80000   2.006544       0.32755551     0              2.3290831      5.8354643    
     80500   2.0087241      0.29252289     0              2.2962252      5.7296486    
     81000   2.091445       0.30036139     0              2.3865778      6.0562397    
     81500   2.2057798      0.22280815     0              2.4230735      5.1167782    
     82000   2.1517766      0.28718357     0              2.4335807      5.7585591    
     82500   2.042366       0.24559353     0              2.2828536      5.3013969    
     83000   2.1528918      0.31221526     0              2.4597248      6.1108432    
     83500   2.2161584      0.28019219     0              2.4908102      5.9985265    
     84000   2.0480479      0.28750693     0              2.3304347      5.5557898    
     84500   2.1399856      0.31075373     0              2.4453893      6.1877419    
     85000   2.1654391      0.33172073     0              2.4917462      6.2012286    
     85500   2.0724268      0.3094286      0              2.3766743      5.8291393    
     86000   1.982549       0.29727073     0              2.2748634      5.9072491    
     86500   1.8880333      0.23823895     0              2.1215522      5.1832395    
     87000   1.8582536      0.25009667     0              2.1037046      5.2831186    
     87500   1.8002368      0.20012186     0              1.9958581      4.7027885    
     88000   1.7524747      0.31851175     0              2.0666053      5.8089598    
     88500   1.8266381      0.22466277     0              2.0467343      4.9049017    
     89000   1.6692463      0.23476081     0              1.899834       5.0482303    
     89500   1.740367       0.28132187     0              2.017338       5.5072543    
     90000   1.7961444      0.24588505     0              2.0375391      4.7933297    
     90500   1.81979        0.23748217     0              2.0527227      5.0082809    
     91000   1.7174367      0.28086995     0              1.994013       5.4639868    
     91500   1.7748967      0.25709159     0              2.027551       5.2808887    
     92000   1.7322929      0.22236207     0              1.9503242      4.8302643    
     92500   1.7570795      0.17346409     0              1.9261509      4.17739      
     93000   1.6954674      0.20350069     0              1.8947294      4.624164     
     93500   1.6308276      0.22446579     0              1.8512163      4.9579501    
     94000   1.733323       0.30766587     0              2.0366555      5.8206042    
     94500   1.7508385      0.20428146     0              1.9507428      4.584508     
     95000   1.7520351      0.19098506     0              1.9386401      4.6193425    
     95500   1.7191483      0.26495945     0              1.9798099      5.4937366    
     96000   1.7668056      0.24925455     0              2.0116431      5.2687156    
     96500   1.6915067      0.33474231     0              2.0220202      6.2107741    
     97000   1.566107       0.23513063     0              1.7973224      4.6780625    
     97500   1.5480614      0.22059284     0              1.7647841      4.676235     
     98000   1.5724868      0.1907165      0              1.759272       4.2861469    
     98500   1.5333003      0.20834558     0              1.7378126      4.648998     
     99000   1.5314675      0.1352408      0              1.6628796      3.70185      
     99500   1.5651039      0.18121498     0              1.7424061      4.1666544    
    100000   1.5458227      0.16034105     0              1.7022992      3.8977345    
    100500   1.5124961      0.19275938     0              1.7014742      4.3351745    
    101000   1.4955645      0.22392016     0              1.7157457      4.4190108    
    101500   1.5787656      0.22528402     0              1.8001027      4.5706717    
    102000   1.520753       0.1910293      0              1.7079805      4.0161247    
    102500   1.4863666      0.19854369     0              1.6811944      4.322738     
    103000   1.5400577      0.21295153     0              1.749159       4.5932821    
    103500   1.4520289      0.17995719     0              1.628356       4.203039     
    104000   1.4144288      0.21025805     0              1.6211508      4.5262804    
    104500   1.4443767      0.14178761     0              1.5825534      3.6644257    
    105000   1.4026533      0.18827768     0              1.5874243      4.2201685    
    105500   1.3732601      0.21103578     0              1.5808628      4.4824185    
    106000   1.2236434      0.18223177     0              1.4028161      4.218332     
    106500   1.2107224      0.19130339     0              1.398999       4.0793399    
    107000   1.314023       0.11861331     0              1.4293513      3.3029687    
    107500   1.3018864      0.14202917     0              1.4406608      3.636422     
    108000   1.2485053      0.17187398     0              1.417258       3.9250254    
    108500   1.2581709      0.15866132     0              1.4136868      3.8494422    
    109000   1.2454316      0.15407736     0              1.3963953      3.7064519    
    109500   1.3342573      0.17606819     0              1.5069899      4.0640192    
    110000   1.318035       0.12963085     0              1.4443707      3.4659487    
    110500   1.3512002      0.12893801     0              1.4767602      3.455788     
    111000   1.270431       0.16396978     0              1.4312247      3.8770553    
    111500   1.2572797      0.16287086     0              1.4170073      3.8172937    
    112000   1.2161598      0.18393002     0              1.3970494      4.144387     
    112500   1.2801216      0.11254757     0              1.3894688      3.186772     
    113000   1.2324838      0.096865029    0              1.3262676      2.9606154    
    113500   1.195661       0.14262392     0              1.3352958      3.4926492    
    114000   1.1628294      0.13078365     0              1.2907059      3.2180166    
    114500   1.1481981      0.152323       0              1.2976506      3.6383121    
    115000   1.2164983      0.11980327     0              1.3332604      3.1647718    
    115500   1.1388032      0.12140267     0              1.2573589      3.277005     
    116000   1.0387634      0.13960692     0              1.1757734      3.3926448    
    116500   1.0090237      0.11173517     0              1.1182363      2.7703865    
    117000   0.94316766     0.11028239     0              1.0510921      2.8972145    
    117500   0.9719913      0.09764386     0              1.0672052      2.7548102    
    118000   0.99082988     0.12504956     0              1.1134024      3.105849     
    118500   0.99762865     0.11074855     0              1.1058831      2.8089203    
    119000   0.94754219     0.10240781     0              1.0475811      2.6649724    
    119500   0.95161223     0.12366569     0              1.0728989      3.0273271    
    120000   0.98180036     0.087162482    0              1.0665083      2.5823291    
    120500   0.98900892     0.10817042     0              1.0947068      2.9835868    
    121000   0.94004717     0.11611439     0              1.0538114      3.094528     
    121500   0.99172272     0.10959795     0              1.0988414      3.0159508    
    122000   0.89893474     0.1636069      0              1.0602943      3.3604625    
    122500   0.97016737     0.079926726    0              1.0476687      2.5021573    
    123000   0.88469135     0.13844356     0              1.0209232      3.0259328    
    123500   0.89165277     0.071827971    0              0.96125161     2.3591971    
    124000   0.84457474     0.094428281    0              0.93689158     2.500122     
    124500   0.83100889     0.078656984    0              0.90758835     2.4318088    
    125000   0.8368638      0.077949571    0              0.91272121     2.2907115    
    125500   0.81677924     0.07313114     0              0.88786844     2.0316927    
    126000   0.81109959     0.10973412     0              0.91880597     2.7999842    
    126500   0.79798373     0.071902787    0              0.86789156     2.2209197    
    127000   0.81884939     0.092108966    0              0.90891123     2.4869149    
    127500   0.86630513     0.09647147     0              0.96061083     2.5140178    
    128000   0.77660949     0.067497199    0              0.84216517     1.9228076    
    128500   0.74783438     0.070875971    0              0.81684076     2.2348427    
    129000   0.72034464     0.066718379    0              0.78526215     2.138411     
    129500   0.72245407     0.060360196    0              0.78100814     1.9925542    
    130000   0.68141836     0.068581591    0              0.7482964      2.0948725    
    130500   0.67244164     0.054929924    0              0.72569046     1.8227667    
    131000   0.61379017     0.093479428    0              0.70573512     2.4765192    
    131500   0.60426549     0.063729247    0              0.66648407     1.903267     
    132000   0.62355738     0.054005646    0              0.67600413     1.8508766    
    132500   0.59119457     0.064064418    0              0.653781       1.8314756    
    133000   0.57939898     0.075065523    0              0.65301601     1.9959389    
    133500   0.5963443      0.050887055    0              0.6457405      1.7545383    
    134000   0.59427733     0.059129455    0              0.65192109     1.8703577    
    134500   0.55813971     0.055089997    0              0.61183435     1.7375757    
    135000   0.585033       0.042104577    0              0.625675       1.5181544    
    135500   0.60785612     0.039691662    0              0.64602814     1.4489955    
    136000   0.53272112     0.055906223    0              0.58729554     1.7363008    
    136500   0.52074437     0.03610752     0              0.55555003     1.3286231    
    137000   0.50620896     0.03796096     0              0.5429044      1.3525993    
    137500   0.48752132     0.037852222    0              0.52415473     1.3448411    
    138000   0.4730859      0.02607888     0              0.49798207     1.1826189    
    138500   0.43790608     0.031592712    0              0.46840403     1.2311542    
    139000   0.41573541     0.028192503    0              0.44288857     1.1640366    
    139500   0.38432057     0.025323553    0              0.40868332     0.97490526   
    140000   0.3866852      0.026813583    0              0.41253207     1.0664954    
    140500   0.36247559     0.037158665    0              0.39872807     1.2782865    
    141000   0.36443189     0.031823248    0              0.39534406     1.1889704    
    141500   0.36154938     0.024842536    0              0.38548804     1.0776008    
    142000   0.3622865      0.03636997     0              0.39775076     1.2899933    
    142500   0.31386604     0.031865814    0              0.34494719     1.1959403    
    143000   0.30069418     0.022019777    0              0.32196222     0.97812757   
    143500   0.27982643     0.015538945    0              0.29466581     0.75170016   
    144000   0.2771086      0.011948941    0              0.28836477     0.63274948   
    144500   0.26827593     0.016022921    0              0.28362816     0.76263652   
    145000   0.24760382     0.013313599    0              0.2602984      0.68428104   
    145500   0.24192552     0.0086206953   0              0.2499414      0.54085055   
    146000   0.19304918     0.017847993    0              0.21041455     0.75446156   
    146500   0.19529516     0.016899994    0              0.21170692     0.73476069   
    147000   0.18829343     0.01693461     0              0.2047573      0.75522503   
    147500   0.17752995     0.0087352843   0              0.18582141     0.53488003   
    148000   0.17045883     0.012233407    0              0.18226609     0.59746558   
    148500   0.15298022     0.0077496612   0              0.16034743     0.42003283   
    149000   0.13950657     0.0071658927   0              0.1463237      0.44073795   
    149500   0.10897047     0.0064022749   0              0.11510032     0.3962843    
    150000   0.099156425    0.0046994063   0              0.10360794     0.33076993   
Loop time of 2.654 on 1 procs for 100000 steps with 400 atoms

Performance: 32554616.151 tau/day, 37678.954 timesteps/s, 15.072 Matom-step/s
99.2% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.68967    | 0.68967    | 0.68967    |   0.0 | 25.99
Neigh   | 1.1295     | 1.1295     | 1.1295     |   0.0 | 42.56
Comm    | 0.13783    | 0.13783    | 0.13783    |   0.0 |  5.19
Output  | 0.0087181  | 0.0087181  | 0.0087181  |   0.0 |  0.33
Modify  | 0.51652    | 0.51652    | 0.51652    |   0.0 | 19.46
Other   |            | 0.1717     |            |       |  6.47

Nlocal:            400 ave         400 max         400 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:             90 ave          90 max          90 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:            660 ave         660 max         660 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 660
Ave neighs/atom = 1.65
Neighbor list builds = 24605
Dangerous builds = 0
Total wall time: 0:00:04
