LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 2d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.01
variable tau equal 100*${dt}
variable tau equal 100*0.01
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.01
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       2

lattice         sq ${density}
lattice         sq 0.8
Lattice spacing in x,y,z = 1.118034 1.118034 1.118034
region          box block 0 20 0 20 -0.5 0.5
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 -0.55901699) to (22.36068 22.36068 0.55901699)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 400 atoms
  using lattice units in orthogonal box = (0 0 -0.55901699) to (22.36068 22.36068 0.55901699)
  create_atoms CPU = 0.000 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.01
thermo ${thermo_time}
thermo 500

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 1
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 35 35 2
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/2d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.056 | 3.056 | 3.056 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     49500   2.9281936      0.58623729     0              3.5071104      11.446236    
     50000   2.8016115      0.74003863     0              3.5346461      12.896725    
Loop time of 1.73173 on 1 procs for 50000 steps with 400 atoms

Performance: 24946092.634 tau/day, 28872.792 timesteps/s, 11.549 Matom-step/s
99.3% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.45493    | 0.45493    | 0.45493    |   0.0 | 26.27
Neigh   | 0.82709    | 0.82709    | 0.82709    |   0.0 | 47.76
Comm    | 0.08924    | 0.08924    | 0.08924    |   0.0 |  5.15
Output  | 0.004575   | 0.004575   | 0.004575   |   0.0 |  0.26
Modify  | 0.25683    | 0.25683    | 0.25683    |   0.0 | 14.83
Other   |            | 0.09907    |            |       |  5.72

Nlocal:            400 ave         400 max         400 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:            100 ave         100 max         100 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:            780 ave         780 max         780 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 780
Ave neighs/atom = 1.95
Neighbor list builds = 16925
Dangerous builds = 0

unfix 1
dump           1 all atom ${run_steps} 2dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T0.1_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T0.1_d0.8_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T0.1_d0.8_N100000.lammpstrj
dump           2 all dcd ${thermo_time} 2dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T0.1_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T0.1_d0.8_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T0.1_d0.8_N100000.dcd
fix 1 all nvt temp ${initial_temperature} ${final_temperature} ${tau}
fix 1 all nvt temp 3 ${final_temperature} ${tau}
fix 1 all nvt temp 3 0.1 ${tau}
fix 1 all nvt temp 3 0.1 1

run ${run_steps}
run 100000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Per MPI rank memory allocation (min/avg/max) = 3.084 | 3.084 | 3.084 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     50000   2.8016115      0.74003863     0              3.5346461      12.896725    
     50500   2.7995175      0.69621242     0              3.4887312      12.590747    
     51000   2.8600318      0.75791106     0              3.6107928      13.353035    
     51500   3.069576       0.56368399     0              3.625586       10.847499    
     52000   3.0156633      0.62962168     0              3.6377458      12.407258    
     52500   3.2481169      0.56885706     0              3.8088536      11.61031     
     53000   2.927902       0.6289332      0              3.5495154      11.744128    
     53500   2.8919379      0.55435754     0              3.4390656      10.865701    
     54000   2.8363524      0.66600881     0              3.4952704      12.066334    
     54500   2.9029379      0.60668516     0              3.5023657      11.744826    
     55000   3.0029113      0.56519817     0              3.5606022      11.242038    
     55500   2.8607167      0.61256309     0              3.466128       11.57806     
     56000   2.7371531      0.61396723     0              3.3442774      11.717334    
     56500   2.8121982      0.52643147     0              3.3315991      10.545612    
     57000   2.758968       0.51266743     0              3.264738       10.333493    
     57500   2.6962758      0.56953546     0              3.2590705      11.091272    
     58000   2.466496       0.57002582     0              3.0303556      11.255075    
     58500   2.6512711      0.60725688     0              3.2518998      11.644338    
     59000   2.7786631      0.53160805     0              3.3033245      10.98562     
     59500   2.6876438      0.46757521     0              3.1484999      10.380621    
     60000   2.5555042      0.74336986     0              3.2924853      13.460054    
     60500   2.8110306      0.68931188     0              3.4933149      12.176499    
     61000   2.7630459      0.58392956     0              3.3400679      11.223786    
     61500   2.7394902      0.62343209     0              3.3560736      12.063321    
     62000   2.7470596      0.58368679     0              3.3238787      10.950692    
     62500   2.7930275      0.58242629     0              3.3684712      11.317783    
     63000   2.700356       0.56377504     0              3.2573801      10.769152    
     63500   2.6824129      0.56625902     0              3.2419659      11.098056    
     64000   2.5769823      0.68124013     0              3.25178        11.936547    
     64500   2.5979895      0.66237209     0              3.2538666      11.921164    
     65000   2.8162775      0.49030452     0              3.2995413      10.590129    
     65500   2.5579566      0.64576458     0              3.1973263      11.512202    
     66000   2.5483941      0.61146897     0              3.1534921      11.622421    
     66500   2.7824085      0.50363495     0              3.2790874      10.112565    
     67000   2.8323852      0.60894844     0              3.4342527      11.506007    
     67500   2.6602901      0.57260434     0              3.2262437      11.030862    
     68000   2.7236923      0.43196398     0              3.1488471      9.4812449    
     68500   2.3881621      0.57016136     0              2.9523531      11.096533    
     69000   2.4620318      0.52608717     0              2.9819639      10.604085    
     69500   2.4412477      0.53144341     0              2.9665879      10.420667    
     70000   2.343937       0.52711885     0              2.865196       10.165194    
     70500   2.3280823      0.52397893     0              2.846241       10.368317    
     71000   2.3085956      0.58679943     0              2.8896235      10.952749    
     71500   2.2380179      0.47847247     0              2.7108954      9.4399057    
     72000   2.3760623      0.4808327      0              2.8509548      9.9568697    
     72500   2.3696984      0.51921626     0              2.8829904      10.458319    
     73000   2.3299665      0.47218535     0              2.7963269      9.7025624    
     73500   2.3060578      0.58107371     0              2.8813664      10.244742    
     74000   2.5204179      0.52892437     0              3.0430413      10.376665    
     74500   2.4258877      0.57133498     0              2.9911579      11.046627    
     75000   2.404665       0.43318661     0              2.8318399      8.9437386    
     75500   2.2223434      0.56673108     0              2.7835186      10.38749     
     76000   2.2529078      0.55630405     0              2.8035796      10.684254    
     76500   2.3727954      0.43563409     0              2.8024975      9.1538657    
     77000   2.3703827      0.46886662     0              2.8333234      9.5652172    
     77500   2.2805667      0.4884297      0              2.763295       9.8995505    
     78000   2.2375802      0.54879687     0              2.7807832      10.352545    
     78500   2.3205591      0.55780343     0              2.8725611      10.614222    
     79000   2.3055905      0.46753297     0              2.7673595      9.7828407    
     79500   2.2026435      0.48345297     0              2.6805899      9.5516222    
     80000   2.3197929      0.47589728     0              2.7898907      9.8880239    
     80500   2.3176029      0.49721879     0              2.8090277      10.148488    
     81000   2.2424835      0.38955407     0              2.6264313      8.3465536    
     81500   2.106495       0.41106855     0              2.5122973      8.6305024    
     82000   2.2183793      0.37889074     0              2.5917241      8.8682418    
     82500   1.9902941      0.53435425     0              2.5196726      9.9207864    
     83000   2.1326436      0.417466       0              2.544778       8.7452523    
     83500   1.9041594      0.41846394     0              2.3178629      8.8562839    
     84000   1.8635566      0.43349889     0              2.2923966      8.7763025    
     84500   1.8999161      0.40552963     0              2.300696       8.4571011    
     85000   1.9264062      0.40243403     0              2.3240242      8.4678747    
     85500   1.880855       0.41865825     0              2.2948111      8.8321024    
     86000   1.8187754      0.39574488     0              2.2099734      8.5289344    
     86500   1.8337137      0.31805598     0              2.1471854      7.4049907    
     87000   1.8405622      0.37915121     0              2.2151121      7.8376155    
     87500   1.8240044      0.34385957     0              2.1633039      7.7047678    
     88000   1.8490432      0.37353481     0              2.2179554      8.0443423    
     88500   1.8551654      0.3248614      0              2.1753889      7.7839493    
     89000   1.7663457      0.37455033     0              2.1364802      8.0180234    
     89500   1.7692497      0.37688504     0              2.1417116      8.3766696    
     90000   1.7509307      0.3105036      0              2.0570569      7.1076835    
     90500   1.7400581      0.40756991     0              2.1432778      8.281292     
     91000   1.7278945      0.41810133     0              2.141676       8.6128568    
     91500   1.7542098      0.27268822     0              2.0225125      6.6141359    
     92000   1.8231941      0.33131663     0              2.1499527      7.8342608    
     92500   1.8501245      0.35344363     0              2.1989428      7.8910277    
     93000   1.7906499      0.34562822     0              2.1318015      7.8685985    
     93500   1.7493763      0.37430464     0              2.1193075      8.0316929    
     94000   1.6956917      0.43208001     0              2.1235325      8.7374053    
     94500   1.8029865      0.26788828     0              2.0663673      6.6670489    
     95000   1.7605103      0.34643613     0              2.1025452      7.6708326    
     95500   1.6771742      0.29188063     0              1.9648619      6.8605822    
     96000   1.7680969      0.33551647     0              2.0991931      7.8674294    
     96500   1.7557978      0.3131086      0              2.0645169      7.1657076    
     97000   1.712245       0.34582426     0              2.0537886      7.5931991    
     97500   1.7342163      0.30988069     0              2.0397614      7.4730844    
     98000   1.7157426      0.23683601     0              1.9482892      6.2426221    
     98500   1.6425933      0.38837295     0              2.0268598      8.2308573    
     99000   1.7791277      0.33278998     0              2.1074699      7.600376     
     99500   1.5234106      0.37611545     0              1.8957175      7.9582492    
    100000   1.5937536      0.34506898     0              1.9348382      7.5144402    
    100500   1.5879459      0.29869907     0              1.8826751      7.0319868    
    101000   1.5550604      0.29384316     0              1.8450159      6.9176812    
    101500   1.6111943      0.28783131     0              1.8949976      6.8783692    
    102000   1.6680993      0.32943274     0              1.9933618      7.3518253    
    102500   1.551555       0.28440971     0              1.8320858      6.8056697    
    103000   1.5270508      0.29192443     0              1.8151576      6.7713856    
    103500   1.4964767      0.28506162     0              1.7777972      6.6371805    
    104000   1.4475937      0.34194281     0              1.7859175      7.3435297    
    104500   1.6036908      0.26620935     0              1.8658909      6.3424136    
    105000   1.5556283      0.28191007     0              1.8336493      6.6104154    
    105500   1.5032027      0.23531092     0              1.7347557      6.314439     
    106000   1.4067588      0.26654062     0              1.6697825      6.3840117    
    106500   1.4343028      0.38370617     0              1.8144232      7.700791     
    107000   1.4324065      0.30657935     0              1.7354049      7.1753469    
    107500   1.4331418      0.22850097     0              1.6580599      5.9502952    
    108000   1.3277729      0.25048375     0              1.5749372      5.9357455    
    108500   1.3586179      0.21540587     0              1.5706272      5.6122463    
    109000   1.3162732      0.23118734     0              1.5441698      5.9735376    
    109500   1.3474156      0.26255392     0              1.606601       6.4376463    
    110000   1.2510425      0.25727784     0              1.5051928      6.1086681    
    110500   1.3149583      0.20387916     0              1.5155501      5.2767517    
    111000   1.3598714      0.21397578     0              1.5704475      5.7764363    
    111500   1.3023757      0.27572731     0              1.5748471      6.3546869    
    112000   1.264904       0.27075595     0              1.5324977      6.486912     
    112500   1.2620082      0.22936441     0              1.4882176      5.6754098    
    113000   1.24272        0.20067945     0              1.4402927      5.138774     
    113500   1.1549808      0.26384286     0              1.4159362      6.0746268    
    114000   1.2223734      0.19299158     0              1.4123091      5.1468351    
    114500   1.2437817      0.23298384     0              1.4736561      6.0342826    
    115000   1.2111014      0.17421001     0              1.3822837      4.7608351    
    115500   1.1486707      0.17956962     0              1.3253687      4.9270541    
    116000   1.092215       0.22033824     0              1.3098227      5.3961347    
    116500   1.1322607      0.243267       0              1.372697       5.7662852    
    117000   1.0603938      0.22213231     0              1.2798752      5.4156269    
    117500   1.1012357      0.20934846     0              1.3078311      5.2792739    
    118000   1.0253203      0.20490768     0              1.2276647      5.2811502    
    118500   1.0199759      0.19806634     0              1.2154923      5.0828204    
    119000   1.0162442      0.20530133     0              1.219005       5.2186639    
    119500   0.97689049     0.20578484     0              1.1802331      5.1430023    
    120000   1.0563472      0.16509581     0              1.2188021      4.5291037    
    120500   0.98927305     0.15897966     0              1.1457795      4.3271903    
    121000   0.92301329     0.1874212      0              1.108127       4.9047323    
    121500   0.90305587     0.15615356     0              1.0569518      4.1578454    
    122000   0.92974947     0.12037536     0              1.0478005      3.7912555    
    122500   0.88210586     0.11376625     0              0.99366684     3.6251545    
    123000   0.88098688     0.14561353     0              1.0243979      4.0124766    
    123500   0.88208789     0.14738605     0              1.0272687      4.2705283    
    124000   0.94134719     0.19144297     0              1.1304368      4.8761185    
    124500   0.86919597     0.1626354      0              1.0296584      4.4414484    
    125000   0.79357839     0.1815981      0              0.97319254     4.6408779    
    125500   0.78915648     0.14336839     0              0.93055198     4.1339485    
    126000   0.77512207     0.15364777     0              0.92683203     4.327568     
    126500   0.79878048     0.16170934     0              0.95849287     4.1172592    
    127000   0.76886132     0.15213669     0              0.91907586     3.9736708    
    127500   0.74795676     0.13971446     0              0.88580132     3.9195179    
    128000   0.73624078     0.11418806     0              0.84858824     3.3963879    
    128500   0.7062544      0.13167773     0              0.83616649     3.8006617    
    129000   0.67494013     0.12240672     0              0.7956595      3.6243467    
    129500   0.63734902     0.11494705     0              0.7507027      3.5465761    
    130000   0.65747128     0.11939532     0              0.77522293     3.5245848    
    130500   0.67108811     0.10705186     0              0.77646225     3.5308696    
    131000   0.66132618     0.098585798    0              0.75825866     3.0732405    
    131500   0.64636213     0.083034772    0              0.72778099     2.8311964    
    132000   0.61178998     0.08269232     0              0.69295282     2.819896     
    132500   0.54816218     0.095229615    0              0.64202139     3.0518743    
    133000   0.53935297     0.082279708    0              0.6202843      2.6139008    
    133500   0.58379382     0.060879582    0              0.64321391     2.3484944    
    134000   0.54574451     0.092399508    0              0.63677966     2.9091696    
    134500   0.55083614     0.082098799    0              0.63155784     2.8400801    
    135000   0.53536978     0.08553914     0              0.61957049     2.6595791    
    135500   0.5599172      0.08210666     0              0.64062407     2.8362811    
    136000   0.5308295      0.059923572    0              0.589426       2.2175598    
    136500   0.54178501     0.059357009    0              0.59978755     2.2410616    
    137000   0.45953399     0.059039534    0              0.51742469     2.13921      
    137500   0.44339339     0.079229406    0              0.52151431     2.5250964    
    138000   0.45505242     0.064470184    0              0.51838497     2.2499509    
    138500   0.40970813     0.053042009    0              0.46172587     2.0855488    
    139000   0.39443347     0.061653047    0              0.45510044     2.1920797    
    139500   0.40514299     0.044481665    0              0.4486118      1.9854602    
    140000   0.38129602     0.055845022    0              0.43618781     2.0427162    
    140500   0.3437951      0.056761862    0              0.39969747     2.1524739    
    141000   0.32187092     0.053653914    0              0.37472016     1.9753154    
    141500   0.33030827     0.039878893    0              0.3693614      1.5402104    
    142000   0.32782952     0.036609299    0              0.36361924     1.4897662    
    142500   0.2779639      0.037158706    0              0.3144277      1.5171145    
    143000   0.29580574     0.031783413    0              0.32684963     1.421732     
    143500   0.28525663     0.02674234     0              0.31128583     1.2848506    
    144000   0.26615696     0.033963396    0              0.29945496     1.534253     
    144500   0.2727497      0.027306556    0              0.29937438     1.2296563    
    145000   0.25859085     0.02641334     0              0.28435771     1.3173187    
    145500   0.23225848     0.030342711    0              0.26202054     1.3871581    
    146000   0.22109018     0.027894015    0              0.24843147     1.2247438    
    146500   0.20344698     0.024081722    0              0.22702008     1.1611016    
    147000   0.19972542     0.011623499    0              0.2108496      0.80025424   
    147500   0.16664855     0.013937436    0              0.18016937     0.83623407   
    148000   0.1528308      0.021753923    0              0.17420265     1.0310358    
    148500   0.15348978     0.014631601    0              0.16773765     0.80605656   
    149000   0.12963325     0.0096040504   0              0.13891321     0.64110523   
    149500   0.11477369     0.01125396     0              0.12574071     0.67769463   
    150000   0.099748193    0.0079598109   0              0.10745863     0.57568984   
Loop time of 2.82946 on 1 procs for 100000 steps with 400 atoms

Performance: 30535869.640 tau/day, 35342.442 timesteps/s, 14.137 Matom-step/s
99.4% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.80567    | 0.80567    | 0.80567    |   0.0 | 28.47
Neigh   | 1.1901     | 1.1901     | 1.1901     |   0.0 | 42.06
Comm    | 0.14145    | 0.14145    | 0.14145    |   0.0 |  5.00
Output  | 0.0089616  | 0.0089616  | 0.0089616  |   0.0 |  0.32
Modify  | 0.51205    | 0.51205    | 0.51205    |   0.0 | 18.10
Other   |            | 0.1712     |            |       |  6.05

Nlocal:            400 ave         400 max         400 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:            104 ave         104 max         104 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:            837 ave         837 max         837 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 837
Ave neighs/atom = 2.0925
Neighbor list builds = 24412
Dangerous builds = 0
Total wall time: 0:00:04
