LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 2d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.01
variable tau equal 100*${dt}
variable tau equal 100*0.01
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.01
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       2

lattice         sq ${density}
lattice         sq 1.1
Lattice spacing in x,y,z = 0.95346259 0.95346259 0.95346259
region          box block 0 20 0 20 -0.5 0.5
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 -0.47673129) to (19.069252 19.069252 0.47673129)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 400 atoms
  using lattice units in orthogonal box = (0 0 -0.47673129) to (19.069252 19.069252 0.47673129)
  create_atoms CPU = 0.000 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.01
thermo ${thermo_time}
thermo 500

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 1
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 30 30 2
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/2d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.055 | 3.055 | 3.055 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     19500   2.9849953      2.1391852      0              5.116718       45.783227    
     20000   3.0127658      1.8585561      0              4.86379        41.671061    
     20500   2.9609768      2.2347624      0              5.1883367      47.360028    
     21000   3.263366       2.0552154      0              5.3104229      44.340164    
     21500   3.1645341      2.2294995      0              5.3861223      46.157261    
     22000   2.8953398      2.0587246      0              4.946826       43.837627    
     22500   2.9586923      2.1397387      0              5.0910343      45.147515    
     23000   3.0594877      1.9632476      0              5.0150866      43.889165    
     23500   2.8610391      2.1135157      0              4.9674022      44.672046    
     24000   3.1540884      1.7552348      0              4.901438       39.962484    
     24500   2.9920757      2.0955637      0              5.0801592      44.927561    
     25000   3.2398084      2.186583       0              5.4182919      45.420309    
     25500   2.9470481      1.9446676      0              4.8843481      41.937064    
     26000   2.9675666      2.1006552      0              5.0608029      44.54044     
     26500   3.2602496      2.3981         0              5.6501989      47.941043    
     27000   2.9356248      2.2626408      0              5.1909265      46.808286    
     27500   2.9527509      2.1454605      0              5.0908295      45.674941    
     28000   3.1729458      2.1418706      0              5.3068841      45.308811    
     28500   3.1388636      1.8145294      0              4.9455458      40.816675    
     29000   2.7536808      2.2042974      0              4.951094       46.279552    
     29500   2.7627348      2.1524142      0              4.9082422      44.529416    
     30000   2.8999982      2.0627215      0              4.9554697      43.433884    
     30500   2.7827657      2.0957714      0              4.8715802      44.180388    
     31000   3.0120582      2.1618934      0              5.1664214      45.897297    
     31500   3.1967513      2.2036114      0              5.3923709      46.507737    
     32000   3.0769924      2.0764627      0              5.1457626      44.088481    
     32500   2.9134056      2.2180812      0              5.1242032      47.119305    
     33000   3.076232       2.1776875      0              5.2462289      46.488025    
     33500   2.9148381      2.180264       0              5.087815       45.398049    
     34000   3.1200667      1.9604261      0              5.0726926      42.946912    
     34500   2.8077351      2.1245905      0              4.9253063      44.695861    
     35000   3.068459       2.0595663      0              5.1203542      44.058926    
     35500   3.0718487      1.9796309      0              5.0438         43.859625    
     36000   3.0095122      2.067072       0              5.0690604      44.043462    
     36500   3.1609909      2.1699407      0              5.3230291      44.910787    
     37000   2.8112084      2.1030223      0              4.9072026      44.03005     
     37500   2.9141892      2.1876039      0              5.0945076      45.827878    
     38000   2.9606051      2.1841994      0              5.137403       45.764619    
     38500   3.1640586      1.8996888      0              5.0558373      41.87336     
     39000   2.9503556      2.0074949      0              4.9504746      42.900147    
     39500   3.0019128      2.2065409      0              5.2009488      46.201379    
     40000   2.6927148      2.0137326      0              4.6997156      42.987394    
     40500   2.8906126      2.1779372      0              5.0613233      45.793288    
     41000   3.0257303      1.9088006      0              4.9269665      42.441905    
     41500   2.9282206      2.0816         0              5.0025         44.737631    
     42000   3.1065269      1.9050427      0              5.0038033      42.2492      
     42500   2.9818915      2.000456       0              4.9748927      43.517422    
     43000   3.2829941      1.9089168      0              5.1837034      43.20254     
     43500   3.1794098      2.0632973      0              5.2347586      44.037076    
     44000   2.7500297      2.3045822      0              5.0477368      46.379326    
     44500   3.0449777      2.2592659      0              5.2966312      46.725304    
     45000   2.6826275      2.070881       0              4.7468019      43.964386    
     45500   3.0119608      2.1582105      0              5.1626414      46.147594    
     46000   2.6831474      1.944235       0              4.6206746      42.043223    
     46500   2.9532183      2.0313087      0              4.977144       43.272997    
     47000   2.8465842      1.9603408      0              4.7998085      43.21557     
     47500   2.9248263      1.9340831      0              4.8515973      42.756104    
     48000   2.84001        2.033997       0              4.866907       43.577486    
     48500   2.8626792      1.951621       0              4.8071434      41.891271    
     49000   2.8752124      1.9219546      0              4.789979       41.960632    
     49500   2.9606891      1.913828       0              4.8671154      42.934587    
     50000   2.7929745      2.0966105      0              4.8826025      43.471502    
Loop time of 1.92861 on 1 procs for 50000 steps with 400 atoms

Performance: 22399571.115 tau/day, 25925.430 timesteps/s, 10.370 Matom-step/s
99.5% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.81299    | 0.81299    | 0.81299    |   0.0 | 42.15
Neigh   | 0.66569    | 0.66569    | 0.66569    |   0.0 | 34.52
Comm    | 0.089763   | 0.089763   | 0.089763   |   0.0 |  4.65
Output  | 0.0044077  | 0.0044077  | 0.0044077  |   0.0 |  0.23
Modify  | 0.25774    | 0.25774    | 0.25774    |   0.0 | 13.36
Other   |            | 0.09802    |            |       |  5.08

Nlocal:            400 ave         400 max         400 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:            115 ave         115 max         115 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:           1182 ave        1182 max        1182 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 1182
Ave neighs/atom = 2.955
Neighbor list builds = 16856
Dangerous builds = 0

unfix 1
dump           1 all atom ${run_steps} 2dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T0.1_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T0.1_d1.1_N${run_steps}.lammpstrj
dump           1 all atom 100000 2dWCA_T0.1_d1.1_N100000.lammpstrj
dump           2 all dcd ${thermo_time} 2dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T0.1_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T0.1_d1.1_N${run_steps}.dcd
dump           2 all dcd 500 2dWCA_T0.1_d1.1_N100000.dcd
fix 1 all nvt temp ${initial_temperature} ${final_temperature} ${tau}
fix 1 all nvt temp 3 ${final_temperature} ${tau}
fix 1 all nvt temp 3 0.1 ${tau}
fix 1 all nvt temp 3 0.1 1

run ${run_steps}
run 100000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Per MPI rank memory allocation (min/avg/max) = 3.082 | 3.082 | 3.082 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     50000   2.7929745      2.0966105      0              4.8826025      43.471502    
     50500   2.9988971      1.9558711      0              4.9472709      42.431133    
     51000   2.7660499      2.2544297      0              5.0135645      47.11393     
     51500   3.027333       2.2587005      0              5.2784652      47.252999    
     52000   3.1007608      1.8695752      0              4.9625841      42.309251    
     52500   2.8761265      1.9912283      0              4.8601646      42.929565    
     53000   2.7043599      2.0332289      0              4.730828       43.7816      
     53500   2.9681502      1.9377157      0              4.8984456      42.187922    
     54000   3.2012143      1.9863746      0              5.179586       43.872428    
     54500   3.2874961      1.730193       0              5.0094704      39.983678    
     55000   2.8586552      1.9566567      0              4.8081652      42.227962    
     55500   2.9068279      1.8082655      0              4.7078263      40.515641    
     56000   2.7992529      1.9256523      0              4.7179071      41.917845    
     56500   2.6352879      2.011286       0              4.6399857      42.594054    
     57000   2.688646       1.983208       0              4.6651324      42.668899    
     57500   2.6525776      1.7692849      0              4.4152311      40.148342    
     58000   2.8169267      1.7815278      0              4.5914122      40.076218    
     58500   2.8040981      1.6436564      0              4.4407443      38.11642     
     59000   2.8223707      1.859711       0              4.6750258      41.067944    
     59500   2.6671844      1.913854       0              4.5743704      42.029943    
     60000   2.5344601      2.0424573      0              4.5705813      43.639345    
     60500   2.6619505      1.7438399      0              4.3991355      39.652204    
     61000   2.6426077      1.7965664      0              4.4325676      39.759013    
     61500   2.5997274      1.6439075      0              4.2371355      38.616889    
     62000   2.7386889      1.5818033      0              4.3136455      37.752549    
     62500   2.6215178      1.7519811      0              4.3669451      39.700384    
     63000   2.6432926      1.7633594      0              4.4000438      39.422452    
     63500   2.6928313      1.8754524      0              4.5615516      42.2763      
     64000   2.7511323      1.8082392      0              4.5524937      40.686391    
     64500   2.8410494      1.8317661      0              4.6657129      40.281131    
     65000   2.4340852      1.7760709      0              4.2040709      40.343628    
     65500   2.5737973      1.5406489      0              4.1080117      36.428768    
     66000   2.6285771      1.5902174      0              4.2122231      37.091513    
     66500   2.655692       1.7726931      0              4.4217459      40.357481    
     67000   2.6115387      1.8713687      0              4.4763785      40.892043    
     67500   2.8051551      1.5883851      0              4.3865274      37.413214    
     68000   2.403333       1.788106       0              4.1854307      40.068392    
     68500   2.5127918      1.6091758      0              4.1156856      37.454366    
     69000   2.2073008      1.8067545      0              4.008537       39.808593    
     69500   2.52742        1.5027213      0              4.0238228      36.326885    
     70000   2.4740635      1.6987021      0              4.1665804      38.333682    
     70500   2.500091       1.8538148      0              4.3476556      40.124338    
     71000   2.3568964      1.5742451      0              3.9252493      36.684846    
     71500   2.3092057      1.459237       0              3.7626698      35.066132    
     72000   2.4466337      1.5070384      0              3.9475555      35.749694    
     72500   2.5045397      1.4910243      0              3.9893027      35.662236    
     73000   2.2760531      1.4804319      0              3.7507949      35.113651    
     73500   2.3229894      1.5698744      0              3.8870564      36.723023    
     74000   2.2804944      1.5883142      0              3.8631074      37.204098    
     74500   2.5395285      1.4144484      0              3.947628       34.697416    
     75000   2.6689671      1.4698016      0              4.1320963      35.653645    
     75500   2.3629654      1.5505739      0              3.9076319      35.984318    
     76000   2.3712175      1.4951232      0              3.8604127      35.391409    
     76500   2.0888815      1.5995265      0              3.6831858      37.011294    
     77000   2.227938       1.4460521      0              3.6684203      35.128651    
     77500   2.187627       1.3860547      0              3.5682126      33.855248    
     78000   2.0865094      1.5230009      0              3.604294       35.292178    
     78500   2.3476062      1.4775438      0              3.819281       34.968655    
     79000   2.2359865      1.4586984      0              3.6890949      34.722561    
     79500   2.2447262      1.4329737      0              3.672088       34.800094    
     80000   2.0486574      1.2832936      0              3.3268293      33.027388    
     80500   1.97901        1.3799489      0              3.3540114      34.15828     
     81000   1.8880479      1.4124636      0              3.2957914      34.515183    
     81500   2.1159403      1.3482802      0              3.4589306      33.453063    
     82000   2.1207851      1.4362112      0              3.5516943      34.805516    
     82500   2.1001497      1.2852009      0              3.3801002      31.720368    
     83000   1.812485       1.4371433      0              3.2450971      33.955883    
     83500   1.9629986      1.300496       0              3.2585871      31.684949    
     84000   2.0598641      1.2521711      0              3.3068856      31.345516    
     84500   1.9168423      1.3761752      0              3.2882255      33.492518    
     85000   1.9856903      1.3685489      0              3.349275       32.363644    
     85500   2.1164474      1.2998977      0              3.411054       32.504418    
     86000   2.0402545      1.2421124      0              3.2772662      31.371192    
     86500   2.0115244      1.2452539      0              3.2517494      32.016814    
     87000   1.7614947      1.3762293      0              3.1333203      33.392012    
     87500   1.790678       1.3296292      0              3.1158305      32.313334    
     88000   1.9074707      1.0765318      0              2.9792338      27.936827    
     88500   1.8894277      1.2111293      0              3.0958334      30.379951    
     89000   1.7552115      1.2031822      0              2.9540057      31.217959    
     89500   1.9276623      1.1713363      0              3.0941795      29.975988    
     90000   1.781613       1.3378662      0              3.1150251      32.186729    
     90500   2.007587       1.1838483      0              3.1864164      30.146829    
     91000   1.8618735      1.2785128      0              3.1357316      31.321327    
     91500   1.8917253      1.1531544      0              3.0401504      30.425165    
     92000   1.7749488      1.1189088      0              2.8894203      28.90274     
     92500   1.7035636      1.1463894      0              2.845694       29.645815    
     93000   1.8468803      1.1003744      0              2.9426375      29.064469    
     93500   1.7577862      1.2094494      0              2.9628412      31.043154    
     94000   1.746811       1.1165212      0              2.8589652      29.461013    
     94500   1.7162539      1.1401197      0              2.8520829      28.816623    
     95000   1.7303253      1.1435231      0              2.8695226      29.182664    
     95500   1.628952       1.2369803      0              2.8618599      30.360504    
     96000   1.8336902      1.0202609      0              2.8493668      27.804553    
     96500   1.8414088      1.065161       0              2.9019662      28.468518    
     97000   1.8075911      1.1236801      0              2.9267522      28.792096    
     97500   1.5305291      1.0848122      0              2.611515       28.645571    
     98000   1.5431074      1.0547889      0              2.5940385      28.031544    
     98500   1.5435148      1.0103876      0              2.5500436      27.357954    
     99000   1.5348075      0.95291886     0              2.4838893      26.080495    
     99500   1.4445011      1.0079258      0              2.4488156      27.423376    
    100000   1.6234139      0.94668326     0              2.5660386      26.427652    
    100500   1.6712765      0.92850492     0              2.5956032      25.269906    
    101000   1.5781397      0.94553435     0              2.5197287      25.902116    
    101500   1.5676144      1.0392232      0              2.6029186      27.556785    
    102000   1.5691981      1.088979       0              2.654254       28.853988    
    102500   1.5179426      1.0430036      0              2.5571513      27.919279    
    103000   1.4592601      0.96211658     0              2.4177285      26.483959    
    103500   1.3476535      0.93907338     0              2.2833577      25.983611    
    104000   1.3734018      0.98348393     0              2.3534522      26.452561    
    104500   1.5467375      0.85759157     0              2.4004622      24.485814    
    105000   1.3404022      0.9768233      0              2.3138745      26.079115    
    105500   1.3666223      0.84356398     0              2.2067697      24.419148    
    106000   1.3818327      0.8744537      0              2.2528319      24.889786    
    106500   1.3397867      0.82605275     0              2.16249        24.044712    
    107000   1.3120676      0.94580934     0              2.2545968      25.692747    
    107500   1.3393925      0.88527049     0              2.2213145      25.054742    
    108000   1.3834642      0.85243578     0              2.2324413      24.508581    
    108500   1.3103611      0.85141763     0              2.1585028      23.886196    
    109000   1.328062       0.74434645     0              2.0690883      21.967092    
    109500   1.2723713      0.7902145      0              2.0594049      23.255639    
    110000   1.2519171      0.76670965     0              2.0154969      22.124285    
    110500   1.2966369      0.80792477     0              2.10132        23.1649      
    111000   1.2870439      0.83488286     0              2.1187091      23.945398    
    111500   1.2931917      0.79045599     0              2.0804148      23.292601    
    112000   1.2089044      0.80704569     0              2.0129278      23.494103    
    112500   1.186317       0.79260482     0              1.975956       22.889193    
    113000   1.1367091      0.84040373     0              1.9742711      23.891088    
    113500   1.0802611      0.71058587     0              1.7881463      21.111422    
    114000   1.0328199      0.80611575     0              1.8363536      22.360739    
    114500   1.0950769      0.75045146     0              1.8427906      22.293778    
    115000   1.0857986      0.7874658      0              1.8705499      23.042742    
    115500   1.1294947      0.77771492     0              1.9043858      23.128026    
    116000   1.2156608      0.72048868     0              1.9331103      21.386056    
    116500   1.1465648      0.72737383     0              1.8710722      21.663919    
    117000   1.1078544      0.67348951     0              1.7785742      20.476879    
    117500   1.08159        0.64467685     0              1.7235629      19.796717    
    118000   1.0825868      0.62276043     0              1.7026408      19.877516    
    118500   1.0428996      0.64979154     0              1.6900839      19.859719    
    119000   1.0283174      0.63192436     0              1.6576709      19.973912    
    119500   0.94922068     0.69044707     0              1.6372947      20.735975    
    120000   0.83534219     0.6659582      0              1.499212       20.149073    
    120500   0.90896332     0.56463661     0              1.4713275      18.107724    
    121000   0.95017889     0.60200643     0              1.5498099      19.310618    
    121500   0.82592109     0.60093979     0              1.4247961      18.875979    
    122000   0.84548329     0.6357408      0              1.4791104      19.694908    
    122500   0.89849668     0.58574682     0              1.4819973      18.889278    
    123000   0.96600295     0.57238452     0              1.5359725      18.039522    
    123500   0.87335056     0.58030204     0              1.4514692      18.717074    
    124000   0.89751577     0.59356455     0              1.4888365      19.034738    
    124500   0.82791188     0.54301857     0              1.3688607      17.473938    
    125000   0.77623763     0.505363       0              1.27966        17.264424    
    125500   0.78113457     0.52976175     0              1.3089435      17.854813    
    126000   0.82689238     0.47089399     0              1.2957191      16.61551     
    126500   0.86996612     0.48391637     0              1.3517076      16.752432    
    127000   0.78078113     0.53851007     0              1.3173392      17.549793    
    127500   0.76135904     0.53504485     0              1.2945005      17.706006    
    128000   0.73026401     0.44530075     0              1.1737391      15.814956    
    128500   0.75173008     0.3850424      0              1.1348932      14.62481     
    129000   0.65409763     0.45098195     0              1.1034443      16.011802    
    129500   0.67567247     0.40283401     0              1.0768173      14.792025    
    130000   0.65294361     0.40434315     0              1.0556544      14.998399    
    130500   0.63079956     0.40323625     0              1.0324588      14.869156    
    131000   0.60758358     0.40079922     0              1.0068638      14.536197    
    131500   0.62602827     0.34135893     0              0.96582213     13.422757    
    132000   0.62832047     0.34998106     0              0.97673073     13.712294    
    132500   0.58999574     0.4041462      0              0.99266695     14.690567    
    133000   0.63326584     0.37015741     0              1.0018401      14.264489    
    133500   0.57842664     0.36036547     0              0.93734604     13.648838    
    134000   0.55266447     0.35950109     0              0.9107839      13.889613    
    134500   0.55084086     0.30427625     0              0.85374002     12.597388    
    135000   0.51947536     0.3267024      0              0.84487907     12.845115    
    135500   0.51686482     0.32885649     0              0.84442915     12.980213    
    136000   0.50555277     0.36496234     0              0.86925123     13.441206    
    136500   0.49489908     0.31204644     0              0.80570827     12.228514    
    137000   0.52585535     0.29132166     0              0.81586237     12.256443    
    137500   0.45988499     0.32167446     0              0.78040974     12.940445    
    138000   0.44316995     0.2886175      0              0.73067953     11.738167    
    138500   0.42759512     0.26145373     0              0.68797986     10.992607    
    139000   0.42327699     0.24275821     0              0.66497701     10.675365    
    139500   0.38566535     0.24432194     0              0.62902313     10.374458    
    140000   0.3951768      0.23531214     0              0.62950101     10.251884    
    140500   0.39065684     0.22857451     0              0.6182547      10.175013    
    141000   0.37756858     0.20550538     0              0.58213004     9.5285279    
    141500   0.33975567     0.20230018     0              0.54120647     9.4614853    
    142000   0.32425252     0.20551528     0              0.52895717     9.6681552    
    142500   0.33142156     0.19320877     0              0.52380177     9.3660571    
    143000   0.34986765     0.18730496     0              0.53629794     9.2231405    
    143500   0.29551761     0.15734908     0              0.45212789     8.0779951    
    144000   0.2585544      0.17610023     0              0.43400825     8.5034445    
    144500   0.26344819     0.14888376     0              0.41167333     7.8698751    
    145000   0.23552833     0.14549715     0              0.38043666     7.5824673    
    145500   0.23303374     0.12595121     0              0.35840237     7.1217653    
    146000   0.19955418     0.13742048     0              0.33647577     7.4589943    
    146500   0.20395714     0.1204429      0              0.32389015     6.9287572    
    147000   0.17869798     0.10151331     0              0.27976454     6.1142606    
    147500   0.17490242     0.10012763     0              0.27459279     6.1898114    
    148000   0.14911906     0.079085419    0              0.22783168     5.2071616    
    148500   0.14487044     0.082806826    0              0.22731509     5.5013488    
    149000   0.12201459     0.068334518    0              0.19004407     4.8922485    
    149500   0.11479582     0.065650247    0              0.18015908     4.7475775    
    150000   0.10094427     0.055542047    0              0.15623395     4.2545295    
Loop time of 3.21499 on 1 procs for 100000 steps with 400 atoms

Performance: 26874139.661 tau/day, 31104.328 timesteps/s, 12.442 Matom-step/s
99.4% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 1.5291     | 1.5291     | 1.5291     |   0.0 | 47.56
Neigh   | 0.85253    | 0.85253    | 0.85253    |   0.0 | 26.52
Comm    | 0.14059    | 0.14059    | 0.14059    |   0.0 |  4.37
Output  | 0.0094974  | 0.0094974  | 0.0094974  |   0.0 |  0.30
Modify  | 0.51445    | 0.51445    | 0.51445    |   0.0 | 16.00
Other   |            | 0.1688     |            |       |  5.25

Nlocal:            400 ave         400 max         400 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:            114 ave         114 max         114 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:           1194 ave        1194 max        1194 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 1194
Ave neighs/atom = 2.985
Neighbor list builds = 23283
Dangerous builds = 0
Total wall time: 0:00:05
